CustomerID,Frequency,TotalSpent,AvgOrderValue,TotalQuantity,NumSessions,Recency,Cluster
16792,12,110.38000000000001,9.198333333333334,44,2,281,0
16793,16,243.84,15.24,146,1,56,0
16794,285,1222.71,4.290210526315789,937,10,0,0
16795,66,414.88,6.286060606060606,239,1,364,0
16796,18,305.62,16.97888888888889,186,1,88,0
16800,164,1201.49,7.326158536585366,540,1,10,0
16801,76,1619.73,21.312236842105264,499,4,162,0
16803,24,332.3,13.845833333333333,245,1,64,0
16804,60,536.99,8.949833333333334,246,3,22,0
16805,98,460.59,4.699897959183673,539,2,173,0
16806,103,801.49,7.781456310679611,378,4,102,0
16807,67,1121.59,16.740149253731342,778,3,142,0
16808,23,288.42,12.540000000000001,196,2,98,0
16809,149,914.69,6.138859060402685,652,5,22,0
16810,15,309.54,20.636000000000003,114,1,191,0
16811,28,547.07,19.538214285714286,477,2,4,0
16812,15,479.35,31.956666666666667,81,1,360,0
16813,449,1692.98,3.7705567928730512,1525,10,7,0
16814,324,6509.1,20.089814814814815,2769,21,13,0
16816,28,417.06,14.895,274,4,102,0
16817,86,1604.75,18.65988372093023,822,9,2,0
16818,188,3349.57,17.81686170212766,2164,11,10,0
16820,26,497.61,19.138846153846153,307,1,95,0
16823,38,358.38,9.431052631578947,136,1,226,0
16824,26,460.64,17.716923076923077,236,2,15,0
16825,28,775.1800000000001,27.685000000000002,566,2,38,0
16826,22,341.7,15.531818181818181,158,1,50,0
16828,8,128.5,16.0625,59,2,92,0
16829,11,197.22,17.92909090909091,99,1,156,0
16830,23,325.91,14.170000000000002,264,1,38,0
16832,12,199.15,16.595833333333335,33,3,183,0
16833,47,1106.53,23.5431914893617,440,4,0,0
16834,24,413.46,17.2275,358,1,227,0
16835,10,180.85,18.085,61,2,127,0
16836,11,251.87,22.89727272727273,165,2,39,0
16837,165,3170.98,19.218060606060607,1563,11,30,0
16838,25,588.85,23.554000000000002,185,2,196,0
16839,258,14513.75,56.25484496124031,8587,34,8,0
16841,116,1869.82,16.119137931034484,2250,6,36,0
16842,63,1264.19,20.066507936507936,693,3,100,0
16843,378,10196.57,26.97505291005291,10159,16,42,0
16846,11,214.32,19.483636363636364,135,1,49,0
16847,12,193.44,16.12,78,1,42,0
16848,14,281.42,20.101428571428574,182,1,52,0
16849,8,124.57,15.57125,33,1,186,0
16850,19,332.41,17.495263157894737,249,1,333,0
16851,20,342.45,17.1225,271,3,3,0
16852,9,144.91000000000003,16.101111111111113,56,2,9,0
16855,19,328.4,17.28421052631579,164,2,23,0
16856,2,35.400000000000006,17.700000000000003,12,1,14,0
16858,10,375.69000000000005,37.569,91,1,368,0
16859,52,747.81,14.380961538461538,827,2,144,0
16861,6,173.76,28.959999999999997,140,2,59,0
16863,26,502.8,19.338461538461537,409,2,30,0
16866,11,207.73999999999998,18.885454545454543,60,3,140,0
16869,128,825.42,6.44859375,585,4,22,0
16871,137,2812.34,20.528029197080293,1253,6,21,0
16872,7,680.02,97.14571428571428,600,3,76,0
16873,278,6773.62,24.365539568345323,3838,6,4,0
16875,112,2095.53,18.710089285714286,1069,5,66,0
16877,159,853.72,5.369308176100629,463,6,11,0
16878,3,13.3,4.433333333333334,12,1,83,0
16880,178,1519.08,8.534157303370787,753,7,30,0
16882,39,705.12,18.080000000000002,424,3,66,0
16883,38,276.73,7.282368421052632,104,2,186,0
16884,26,429.84000000000003,16.532307692307693,320,2,37,0
16885,101,471.51,4.668415841584158,184,3,14,0
16887,37,194.88,5.2670270270270265,157,1,34,0
16889,135,1578.67,11.693851851851852,925,3,194,0
16891,203,809.7,3.9886699507389163,283,5,1,0
16892,99,525.54,5.308484848484848,239,5,0,0
16893,45,145.93,3.242888888888889,62,1,366,0
16895,69,219.14,3.175942028985507,102,1,64,0
16897,37,289.78,7.831891891891891,73,2,298,0
16898,162,508.81,3.1408024691358025,419,3,25,0
16899,125,1281.56,10.25248,522,6,7,0
16900,79,887.11,11.229240506329115,833,3,16,0
16902,43,1482.63,34.47976744186047,614,1,115,0
16903,60,373.24,6.220666666666667,262,1,28,0
16904,710,3754.27,5.287704225352113,2034,16,3,0
16905,208,3102.43,14.915528846153846,1408,7,4,0
16906,93,579.77,6.234086021505376,281,4,81,0
16907,151,981.65,6.500993377483444,298,5,28,0
16909,18,379.14,21.063333333333333,436,1,71,0
16910,547,1510.06,2.7606215722120657,886,8,3,0
16912,101,2575.38,25.49881188118812,1029,11,28,0
16913,8,113.44,14.18,82,1,289,0
16914,38,208.46,5.4857894736842105,121,1,35,0
16915,57,621.6800000000001,10.906666666666668,132,6,8,0
16916,143,576.26,4.029790209790209,440,2,23,0
16917,9,391.52,43.50222222222222,232,1,276,0
16918,128,1068.82,8.35015625,721,6,49,0
16919,327,2596.45,7.940214067278287,1413,11,155,0
16921,60,169.79,2.829833333333333,171,1,60,0
16923,672,7247.61,10.785133928571428,3417,19,11,0
16924,83,846.75,10.201807228915662,493,3,20,0
16926,14,230.25,16.446428571428573,35,1,370,0
16927,6,543.05,90.50833333333333,993,3,115,0
16928,209,2847.6,13.62488038277512,2114,17,79,0
16929,77,1295.39,16.823246753246753,929,7,3,0
16930,54,380.55,7.0472222222222225,341,3,25,0
16931,898,4604.22,5.127193763919822,3158,21,4,0
16932,53,161.94,3.0554716981132075,87,1,52,0
16933,44,563.23,12.800681818181818,288,2,0,0
16934,62,950.9300000000001,15.33758064516129,399,2,54,0
16936,57,262.68,4.608421052631579,173,1,25,0
16938,240,1903.13,7.929708333333334,1025,4,8,0
16940,305,3049.88,9.99960655737705,2169,3,51,0
16942,281,1920.59,6.834839857651246,811,9,12,0
16943,33,816.73,24.74939393939394,145,3,211,0
16945,249,4345.5,17.451807228915662,2725,19,21,0
16947,21,406.48,19.356190476190477,312,1,235,0
16948,19,435.02,22.89578947368421,1614,3,138,0
16949,58,786.27,13.556379310344827,787,6,3,0
16950,42,1178.56,28.06095238095238,644,3,56,0
16951,86,1277.75,14.857558139534884,1318,3,134,0
16952,16,167.61,10.475625,92,2,108,0
16954,54,2085.08,38.61259259259259,1054,9,0,0
16955,25,518.67,20.746799999999997,266,4,184,0
16956,16,308.74,19.29625,114,1,17,0
16957,16,416.64,26.04,172,2,238,0
16959,7,117.35000000000001,16.764285714285716,49,1,86,0
16960,101,507.05,5.02029702970297,304,3,38,0
16961,14,234.17,16.72642857142857,125,1,115,0
16963,7,110.55000000000001,15.792857142857144,35,1,186,0
16965,26,201.19,7.738076923076923,291,1,226,0
16966,27,1842.9699999999998,68.25814814814814,1885,7,7,0
16967,21,319.02,15.19142857142857,333,1,188,0
16968,31,439.43,14.175161290322581,326,2,3,0
16969,42,650.41,15.48595238095238,816,3,38,0
16971,41,357.21,8.712439024390243,72,1,37,0
16976,2,251.51999999999998,125.75999999999999,88,1,266,0
16978,39,344.33,8.828974358974358,166,1,77,0
16979,89,1852.0,20.808988764044944,865,6,3,0
16980,86,845.76,9.834418604651162,568,2,254,0
16982,22,384.06,17.457272727272727,182,1,60,0
16983,148,1931.25,13.048986486486486,1379,7,12,0
16984,407,4481.35,11.010687960687962,2423,2,87,0
16985,119,5219.32,43.859831932773105,1736,10,16,0
16986,2,83.2,41.6,40,1,29,0
16987,129,1625.05,12.597286821705426,402,7,2,0
16988,7,126.12,18.017142857142858,43,1,4,0
16989,12,1133.25,94.4375,1233,6,6,0
16992,93,1614.31,17.358172043010754,860,5,10,0
16996,37,1456.96,39.3772972972973,544,6,29,0
16997,12,702.0,58.5,360,3,287,0
16998,4,295.0,73.75,76,4,149,0
16999,23,484.82,21.07913043478261,294,2,22,0
17001,169,3989.57,23.606923076923078,2164,11,0,0
17002,49,1493.73,30.484285714285715,679,3,85,0
17004,43,1144.74,26.621860465116278,639,2,45,0
17006,44,781.78,17.76772727272727,272,4,4,0
17007,52,889.9300000000001,17.114038461538463,597,6,50,0
17010,11,195.36,17.76,118,1,17,0
17011,15,270.9,18.06,186,1,29,0
17014,74,586.33,7.923378378378379,245,3,7,0
17015,217,1842.56,8.491059907834101,1981,3,28,0
17017,252,8694.26,34.50103174603175,6673,20,2,0
17018,16,920.1,57.50625,176,2,40,0
17019,234,1272.61,5.4385042735042735,827,4,10,0
17022,7,71.0,10.142857142857142,108,1,30,0
17024,3,95.85,31.95,69,3,44,0
17025,9,357.77,39.75222222222222,235,3,60,0
17026,4,154.82999999999998,38.707499999999996,97,2,184,0
17027,153,890.29,5.818888888888889,421,6,78,0
17030,11,146.87,13.351818181818182,146,1,63,0
17031,22,380.35,17.288636363636364,235,2,11,0
17033,27,775.74,28.73111111111111,510,3,85,0
17034,30,745.52,24.850666666666665,410,3,15,0
17035,28,433.53000000000003,15.483214285714286,229,2,245,0
17037,75,1267.32,16.8976,656,1,87,0
17038,22,112.4,5.109090909090909,28,1,29,0
17040,15,449.73,29.982000000000003,181,1,137,0
17041,70,1081.57,15.450999999999999,951,3,26,0
17042,98,1044.3799999999999,10.656938775510202,994,5,2,0
17043,102,1735.18,17.01156862745098,998,4,31,0
17044,4,535.6800000000001,133.92000000000002,312,1,24,0
17045,22,339.44,15.42909090909091,106,3,112,0
17046,22,642.02,29.182727272727274,510,1,156,0
17047,65,1100.9,16.93692307692308,533,3,84,0
17048,43,925.35,21.519767441860466,485,3,117,0
17049,317,5409.9800000000005,17.066182965299685,2674,9,2,0
17050,316,3228.84,10.217848101265822,1614,6,95,0
17051,43,247.14000000000001,5.747441860465116,184,1,193,0
17052,92,413.75,4.497282608695652,261,1,27,0
17053,13,498.48,38.34461538461539,122,1,130,0
17054,83,1356.33,16.34132530120482,804,5,27,0
17058,62,1179.89,19.030483870967743,592,3,81,0
17059,516,3095.04,5.9981395348837205,1855,5,29,0
17060,5,234.24,46.848,216,1,265,0
17061,93,3779.73,40.64225806451613,1176,11,73,0
17062,70,538.37,7.691,430,4,313,0
17063,78,1461.14,18.732564102564105,770,7,20,0
17064,62,859.35,13.860483870967743,318,3,58,0
17068,296,4552.14,15.378851351351353,2164,21,11,0
17069,143,2709.7000000000003,18.948951048951052,1506,9,27,0
17070,64,312.14,4.8771875,133,1,113,0
17071,140,2429.03,17.350214285714287,1197,9,27,0
17073,174,1446.09,8.310862068965516,759,4,17,0
17075,77,834.12,10.832727272727272,292,4,17,0
17076,25,841.0799999999999,33.6432,295,3,35,0
17078,28,378.2,13.507142857142856,788,2,35,0
17079,2,118.80000000000001,59.400000000000006,24,1,77,0
17080,8,287.62,35.9525,166,2,21,0
17081,64,290.16,4.53375,78,2,24,0
17082,80,1753.85,21.923125,1047,2,32,0
17083,52,1405.78,27.034230769230767,772,3,108,0
17084,162,2949.75,18.208333333333332,1816,2,34,0
17085,187,1566.65,8.377807486631017,786,5,122,0
17086,95,1841.28,19.381894736842106,1715,6,6,0
17088,115,1991.01,17.313130434782607,868,4,27,0
17090,63,2043.95,32.4436507936508,921,7,3,0
17091,195,3827.76,19.629538461538463,1746,9,2,0
17092,125,1777.78,14.22224,1131,4,49,0
17094,14,302.0,21.571428571428573,152,1,321,0
17095,74,1324.16,17.894054054054056,618,3,22,0
17096,48,1022.13,21.294375,339,4,14,0
17097,211,954.42,4.523317535545024,459,8,1,0
17100,65,971.74,14.949846153846154,800,2,17,0
17101,42,1621.73,38.61261904761905,815,4,9,0
17105,90,665.78,7.397555555555555,693,2,158,0
17107,416,10371.43,24.931322115384617,4597,6,32,0
17109,117,885.04,7.564444444444444,589,6,28,0
17110,12,163.29999999999998,13.608333333333333,50,1,164,0
17111,30,248.61,8.287,302,1,46,0
17114,127,808.62,6.367086614173228,219,8,5,0
17115,39,837.5,21.474358974358974,372,3,7,0
17117,9,116.19999999999999,12.91111111111111,68,1,287,0
17118,10,157.02,15.702000000000002,154,1,317,0
17119,35,606.91,17.340285714285713,334,2,2,0
17120,18,307.46,17.08111111111111,120,1,232,0
17122,7,138.32,19.759999999999998,80,1,118,0
17123,9,345.29999999999995,38.36666666666666,246,1,161,0
17124,32,298.89,9.3403125,130,1,184,0
17125,40,259.35,6.483750000000001,291,1,49,0
17126,260,1004.75,3.8644230769230767,792,5,151,0
17128,14,157.09,11.220714285714285,76,1,334,0
17131,134,2463.17,18.38186567164179,983,5,4,0
17133,18,1884.24,104.68,1370,6,15,0
17134,24,425.0,17.708333333333332,102,2,106,0
17135,52,1139.73,21.917884615384615,1224,7,15,0
17138,24,380.5,15.854166666666666,126,1,275,0
17139,478,10668.47,22.31897489539749,5182,12,15,0
17140,20,465.32,23.266,302,1,246,0
17142,15,579.0,38.6,81,1,238,0
17144,48,984.57,20.511875,483,2,0,0
17146,35,749.78,21.422285714285714,212,3,105,0
17147,81,1714.59,21.167777777777776,882,4,22,0
17148,9,124.88,13.875555555555556,82,1,51,0
17152,12,573.5,47.791666666666664,277,3,194,0
17153,14,213.78,15.27,104,1,23,0
17154,23,329.34,14.319130434782608,490,1,74,0
17155,20,251.70000000000002,12.585,242,2,17,0
17157,13,319.0,24.53846153846154,172,2,7,0
17158,67,1266.97,18.91,778,3,31,0
17159,101,1538.88,15.236435643564358,1111,3,21,0
17160,229,3518.03,15.362576419213974,2856,6,30,0
17162,104,1715.46,16.494807692307692,1001,10,28,0
17163,5,293.1,58.620000000000005,66,2,21,0
17164,144,2467.35,17.134375,1501,7,32,0
17165,10,158.68,15.868,100,1,283,0
17166,12,206.34,17.195,78,2,38,0
17169,54,835.78,15.477407407407407,526,2,57,0
17171,16,224.91,14.056875,185,1,288,0
17172,15,317.76,21.184,480,1,78,0
17173,86,3766.6,43.79767441860465,1122,8,4,0
17174,4,59.9,14.975,41,1,217,0
17175,63,1443.69,22.915714285714287,866,4,43,0
17176,15,306.13,20.408666666666665,170,1,201,0
17179,80,711.79,8.897375,290,3,177,0
17180,128,796.03,6.218984375,683,4,55,0
17181,23,239.92000000000002,10.431304347826087,241,2,56,0
17183,73,3347.31,45.85356164383562,1296,6,7,0
17186,2,144.0,72.0,200,2,46,0
17187,10,203.95,20.395,144,1,226,0
17188,84,2474.23,29.455119047619046,1328,7,10,0
17189,61,384.40000000000003,6.301639344262296,227,2,105,0
17190,19,444.74,23.40736842105263,161,2,58,0
17191,237,2095.13,8.840210970464135,1167,7,27,0
17193,32,1699.3000000000002,53.103125000000006,1254,7,35,0
17194,29,262.62,9.055862068965517,119,2,273,0
17197,29,1013.01,34.93137931034483,191,1,29,0
17198,96,692.22,7.210625,357,3,23,0
17201,40,342.63,8.56575,268,1,53,0
17203,151,3349.29,22.18072847682119,2706,6,35,0
17204,57,1564.56,27.448421052631577,646,4,174,0
17205,13,384.08,29.544615384615383,884,1,53,0
17206,7,204.24,29.177142857142858,76,1,52,0
17211,211,2317.2200000000003,10.982085308056874,1323,8,26,0
17212,4,226.85,56.7125,147,1,252,0
17213,157,2781.23,17.71484076433121,1176,7,39,0
17214,103,1069.1200000000001,10.37980582524272,276,6,59,0
17217,9,113.5,12.61111111111111,24,1,233,0
17218,274,1960.72,7.155912408759124,958,10,3,0
17219,25,114.23,4.5692,89,1,31,0
17220,472,3198.25,6.775953389830509,1905,14,23,0
17221,63,335.13,5.319523809523809,288,2,6,0
17222,28,354.15,12.648214285714285,128,1,64,0
17223,49,426.79,8.71,112,2,309,0
17226,21,393.49,18.73761904761905,406,1,308,0
17227,47,939.32,19.985531914893617,741,6,18,0
17228,208,1906.09,9.16389423076923,1532,8,15,0
17229,47,318.76,6.782127659574468,185,2,95,0
17230,69,3638.41,52.73057971014492,1651,8,263,0
17231,541,3174.32,5.867504621072089,1742,10,11,0
17232,36,421.52,11.708888888888888,203,2,2,0
17233,25,190.88,7.6352,131,1,34,0
17234,14,149.89000000000001,10.706428571428573,55,1,182,0
17235,29,550.06,18.96758620689655,224,2,24,0
17236,105,916.13,8.725047619047618,474,6,12,0
17237,19,314.69,16.562631578947368,105,2,10,0
17238,566,3744.65,6.615989399293286,1822,17,2,0
17239,15,382.5,25.5,150,1,312,0
17242,40,1135.04,28.375999999999998,611,2,107,0
17243,399,8268.85,20.72393483709273,3274,26,0,0
17244,31,954.9,30.80322580645161,616,1,52,0
17245,9,171.45,19.049999999999997,75,1,204,0
17247,55,282.19,5.130727272727273,106,1,14,0
17248,69,318.65,4.618115942028985,213,1,119,0
17250,57,384.52,6.7459649122807015,168,2,3,0
17251,39,283.28000000000003,7.263589743589744,110,1,362,0
17252,87,353.86,4.067356321839081,193,2,116,0
17253,18,178.26,9.903333333333332,43,1,17,0
17254,112,272.44,2.4325,252,2,4,0
17255,78,298.41,3.825769230769231,232,2,40,0
17256,16,240.0,15.0,141,2,106,0
17259,124,603.37,4.865887096774194,410,2,147,0
17262,11,838.36,76.21454545454546,267,5,51,0
17263,23,63.440000000000005,2.7582608695652175,36,1,207,0
17265,127,562.9,4.432283464566929,394,2,138,0
17266,80,310.64,3.883,161,3,1,0
17267,38,317.62,8.358421052631579,159,2,126,0
17268,5,464.12,92.824,556,4,107,0
17272,114,2148.63,18.847631578947368,1778,4,41,0
17274,27,111.97999999999999,4.147407407407407,79,1,34,0
17277,69,1065.3500000000001,15.43985507246377,430,2,227,0
17278,15,246.04,16.402666666666665,179,1,240,0
17279,9,187.82999999999998,20.869999999999997,48,1,57,0
17282,93,1321.81,14.213010752688172,1517,3,129,0
17284,292,1652.58,5.659520547945205,1364,6,59,0
17286,45,153.92,3.420444444444444,118,1,21,0
17287,124,1064.11,8.581532258064515,559,7,25,0
17288,142,1419.73,9.998098591549295,1203,7,8,0
17289,111,944.41,8.508198198198198,520,3,31,0
17290,102,525.24,5.149411764705882,404,2,3,0
17293,135,1875.1100000000001,13.889703703703704,1140,9,7,0
17295,69,556.95,8.071739130434784,294,3,28,0
17297,51,131.78,2.583921568627451,67,1,16,0
17298,30,498.42,16.614,387,2,100,0
17299,57,669.11,11.738771929824562,678,4,11,0
17301,66,197.63,2.994393939393939,149,1,20,0
17302,79,1135.63,14.375063291139242,575,5,14,0
17303,53,250.04,4.717735849056604,144,1,360,0
17306,53,5329.280000000001,100.55245283018868,6480,17,10,0
17309,12,82.75,6.895833333333333,41,1,94,0
17311,55,1384.85,25.179090909090906,1005,2,77,0
17312,12,154.70000000000002,12.891666666666667,180,2,154,0
17313,22,1879.56,85.43454545454546,1186,1,30,0
17314,131,2527.92,19.297099236641223,1896,8,24,0
17315,473,6292.26,13.302875264270613,3888,38,1,0
17317,4,408.00000000000006,102.00000000000001,276,2,45,0
17320,73,1200.6200000000001,16.446849315068494,634,3,99,0
17321,107,700.86,6.550093457943925,373,2,7,0
17323,200,921.07,4.6053500000000005,776,7,14,0
17324,50,990.23,19.8046,844,4,17,0
17325,6,96.8,16.133333333333333,60,1,279,0
17329,33,523.11,15.851818181818182,142,2,13,0
17330,6,363.9,60.65,120,2,22,0
17333,28,494.25,17.651785714285715,375,1,85,0
17334,11,307.02,27.91090909090909,315,2,301,0
17337,543,2027.8700000000001,3.7345672191528547,1269,4,150,0
17338,753,6643.93,8.8232802124834,3128,8,16,0
17339,9,243.36,27.040000000000003,152,2,93,0
17340,406,12077.29,29.747019704433498,5887,11,29,0
17341,183,781.36,4.2697267759562845,489,3,156,0
17343,17,193.64,11.390588235294118,56,1,354,0
17344,32,160.57,5.0178125,66,1,45,0
17345,87,537.74,6.180919540229885,346,4,14,0
17346,500,2676.56,5.35312,1657,15,3,0
17348,215,1159.52,5.393116279069767,1401,5,14,0
17349,9,110.75,12.305555555555555,112,1,178,0
17350,71,1286.07,18.113661971830986,795,4,7,0
17351,27,587.15,21.746296296296297,113,3,35,0
17354,15,1171.06,78.07066666666667,886,1,50,0
17356,19,178.22,9.38,166,1,311,0
17357,45,388.14,8.625333333333334,153,2,23,0
17358,59,365.85,6.200847457627119,202,2,302,0
17359,15,127.86,8.524,161,1,10,0
17360,132,585.79,4.43780303030303,335,3,16,0
17361,29,488.2,16.834482758620688,157,3,48,0
17362,35,312.23,8.920857142857143,191,2,238,0
17364,411,4481.18,10.903114355231144,2701,11,0,0
17365,468,4801.56,10.259743589743591,4777,8,12,0
17367,34,168.4,4.952941176470588,150,1,237,0
17368,109,1377.67,12.639174311926606,1291,7,22,0
17370,33,446.18,13.520606060606061,540,4,72,0
17371,87,423.89,4.872298850574713,152,3,16,0
17372,253,1342.68,5.30703557312253,749,8,40,0
17373,57,646.92,11.349473684210526,408,4,39,0
17374,28,495.77,17.706071428571427,85,2,218,0
17375,69,400.1,5.798550724637681,367,3,198,0
17376,24,203.2,8.466666666666667,86,2,70,0
17377,418,4100.92,9.810813397129186,2076,20,23,0
17379,83,404.66,4.875421686746988,663,1,10,0
17381,73,7178.73,98.33876712328767,11845,25,8,0
17382,2,65.4,32.7,25,1,64,0
17383,51,199.29,3.9076470588235295,150,1,3,0
17384,14,122.2,8.72857142857143,52,2,18,0
17385,47,261.11,5.555531914893617,201,1,14,0
17386,26,1626.66,62.56384615384616,1198,6,7,0
17387,78,784.11,10.052692307692308,542,2,19,0
17388,12,191.07999999999998,15.923333333333332,60,2,77,0
17389,166,12295.22,74.06759036144578,2976,31,0,0
17392,62,457.91,7.385645161290323,320,2,306,0
17394,4,203.86999999999998,50.967499999999994,241,1,218,0
17396,14,1603.8,114.55714285714285,621,6,38,0
17397,92,696.41,7.569673913043478,254,2,21,0
17398,38,653.38,17.19421052631579,310,3,114,0
17400,213,2129.96,9.99981220657277,1097,5,125,0
17402,56,1820.25,32.504464285714285,461,12,4,0
17403,33,281.62,8.533939393939393,117,1,35,0
17404,143,13629.699999999999,95.3125874125874,18244,13,25,0
17405,82,1031.41,12.578170731707319,726,3,0,0
17406,111,1655.42,14.913693693693695,784,2,332,0
17408,2,32.65,16.325,3,1,162,0
17409,13,771.85,59.37307692307692,105,2,184,0
17410,64,1214.72,18.98,616,5,15,0
17411,41,778.94,18.998536585365855,306,3,11,0
17412,66,1258.06,19.061515151515152,738,7,2,0
17414,5,388.0,77.6,1500,2,43,0
17415,14,507.84,36.27428571428571,114,1,79,0
17416,267,6478.42,24.26374531835206,4202,7,29,0
17418,30,463.46000000000004,15.448666666666668,289,2,41,0
17419,206,4226.57,20.517330097087378,1876,12,10,0
17420,30,598.83,19.961000000000002,265,3,49,0
17422,117,1979.37,16.917692307692306,2253,6,15,0
17423,26,698.41,26.861923076923077,459,2,45,0
17425,43,759.17,17.655116279069766,407,2,18,0
17426,270,4797.56,17.768740740740743,3088,6,7,0
17427,2,100.8,50.4,34,1,71,0
17428,326,16684.45,51.17929447852761,9114,28,0,0
17429,39,524.9200000000001,13.459487179487182,624,3,127,0
17430,14,265.76,18.982857142857142,190,2,32,0
17431,43,403.3,9.37906976744186,292,1,312,0
17432,48,365.76,7.62,207,2,17,0
17433,54,303.15999999999997,5.6140740740740736,185,1,87,0
17434,134,2373.82,17.715074626865672,1693,7,1,0
17436,9,216.29999999999998,24.03333333333333,90,2,1,0
17438,17,388.45000000000005,22.85,103,1,253,0
17440,5,186.42000000000002,37.284000000000006,246,3,156,0
17442,135,2248.56,16.656,1496,6,36,0
17444,134,2389.1,17.82910447761194,2118,2,151,0
17446,9,120.9,13.433333333333334,198,2,176,0
17447,36,541.53,15.042499999999999,443,2,39,0
17449,277,2520.86,9.10057761732852,1122,7,1,0
17450,145,12679.46,87.44455172413792,5530,26,7,0
17451,100,1721.4,17.214000000000002,1203,7,0,0
17453,19,486.71999999999997,25.616842105263157,219,2,17,0
17454,61,517.53,8.484098360655738,243,4,191,0
17455,8,131.7,16.4625,66,1,203,0
17456,17,249.86,14.69764705882353,222,1,364,0
17457,16,880.9,55.05625,490,4,126,0
17458,54,316.5,5.861111111111111,170,1,14,0
17459,111,657.3,5.921621621621621,537,2,42,0
17460,29,622.4300000000001,21.463103448275863,236,6,93,0
17461,111,757.46,6.823963963963965,799,3,22,0
17462,27,675.69,25.025555555555556,227,2,59,0
17463,215,1896.41,8.820511627906978,1095,5,15,0
17464,9,289.96000000000004,32.21777777777778,220,1,157,0
17466,41,763.28,18.61658536585366,306,2,9,0
17468,5,137.0,27.4,116,2,9,0
17469,88,1870.97,21.261022727272728,787,5,15,0
17470,78,1125.07,14.423974358974359,1675,5,44,0
17472,181,710.29,3.9242541436464085,462,3,190,0
17475,14,194.37,13.883571428571429,178,1,78,0
17480,29,511.82,17.64896551724138,338,1,77,0
17481,82,1255.59,15.312073170731706,1061,4,3,0
17483,21,414.04,19.716190476190476,191,3,64,0
17486,24,396.87,16.53625,191,1,260,0
17489,29,376.64,12.987586206896552,428,2,58,0
17490,76,2092.32,27.530526315789476,1134,7,0,0
17491,109,3558.87,32.65018348623853,2013,10,0,0
17492,12,374.57,31.214166666666667,155,1,247,0
17495,27,497.56,18.42814814814815,229,2,7,0
17496,10,271.05,27.105,79,1,358,0
17498,17,272.22,16.01294117647059,394,1,75,0
17499,40,622.88,15.572,711,1,289,0
17500,2,33.0,16.5,4,1,29,0
17501,18,288.6,16.033333333333335,160,2,220,0
17502,28,689.1,24.610714285714288,376,4,8,0
17503,38,558.96,14.709473684210527,486,2,2,0
17504,127,2997.0299999999997,23.598661417322834,1664,9,205,0
17505,52,1145.84,22.035384615384615,556,2,161,0
17506,14,302.2,21.585714285714285,139,1,75,0
17507,88,605.58,6.881590909090909,359,2,261,0
17508,22,387.31,17.605,289,1,280,0
17509,366,6115.14,16.708032786885248,3534,8,57,0
17510,20,308.48,15.424000000000001,214,1,24,0
17511,891,70109.31,78.68609427609428,55164,30,2,1
17512,105,2924.9900000000002,27.85704761904762,2753,10,28,0
17513,6,513.2,85.53333333333335,254,1,71,0
17514,40,208.65,5.2162500000000005,135,1,127,0
17515,87,639.02,7.345057471264368,243,4,30,0
17516,137,768.08,5.606423357664234,416,5,14,0
17517,11,153.94,13.994545454545454,102,1,308,0
17519,82,1844.02,22.488048780487805,1236,6,16,0
17520,30,546.81,18.226999999999997,365,1,53,0
17521,45,723.2099999999999,16.07133333333333,519,3,29,0
17522,73,1070.71,14.667260273972603,1034,5,1,0
17523,32,435.24,13.60125,722,4,10,0
17524,6,145.0,24.166666666666668,90,1,360,0
17525,9,422.70000000000005,46.96666666666667,82,1,359,0
17526,17,729.1,42.88823529411765,262,4,4,0
17527,47,939.37,19.98659574468085,488,4,53,0
17528,253,3628.5,14.34189723320158,2138,8,0,0
17530,394,2385.0,6.053299492385787,1526,10,0,0
17531,14,296.7,21.192857142857143,136,1,189,0
17534,9,223.36,24.817777777777778,103,1,53,0
17535,13,164.4,12.646153846153847,136,1,279,0
17536,3,76.5,25.5,6,1,176,0
17537,75,897.62,11.968266666666667,700,2,29,0
17538,9,98.42,10.935555555555556,134,1,25,0
17540,25,578.9,23.156,194,2,24,0
17542,25,170.75,6.83,134,1,269,0
17545,145,645.96,4.454896551724138,341,3,42,0
17548,5,103.3,20.66,58,1,233,0
17549,6,148.86,24.810000000000002,210,2,23,0
17550,42,267.16,6.360952380952382,86,3,196,0
17551,43,306.84,7.1358139534883716,150,1,358,0
17552,49,930.41,18.987959183673468,719,4,59,0
17554,88,1952.45,22.18693181818182,1763,5,0,0
17555,106,483.26,4.559056603773585,349,2,19,0
17556,6,157.9,26.316666666666666,101,1,205,0
17557,34,541.46,15.92529411764706,306,3,13,0
17560,26,854.95,32.88269230769231,635,4,94,0
17561,46,167.62,3.643913043478261,146,1,18,0
17562,63,1122.38,17.81555555555556,817,7,13,0
17564,49,454.01,9.265510204081632,146,3,23,0
17566,152,901.21,5.929013157894737,518,2,7,0
17567,164,4099.48,24.99682926829268,2472,8,6,0
17569,29,344.14,11.866896551724137,159,1,331,0
17571,299,1498.51,5.0117391304347825,905,4,49,0
17572,12,226.75000000000003,18.895833333333336,95,4,70,0
17573,25,380.6,15.224,308,3,28,0
17574,8,185.65,23.20625,77,1,242,0
17576,411,3622.68,8.814306569343065,1994,19,7,0
17578,5,143.45999999999998,28.691999999999997,138,1,217,0
17579,50,448.90000000000003,8.978000000000002,258,3,4,0
